Datetime,Load
2023-01-03 16:45:00,5.579952903324673
2023-01-03 17:00:00,0.2960793567712069
2023-01-03 17:15:00,-3.34591905
2023-01-03 17:30:00,-9.6121067
2023-01-03 17:45:00,-5.3096834225699165
2023-01-03 18:00:00,-0.9350177734684642
2023-01-03 18:15:00,-0.3549320811673088
2023-01-03 18:30:00,-0.2012758918075085
2023-01-03 18:45:00,-0.1350200959059574
2023-01-03 19:00:00,-0.1350401857732959
2023-01-03 19:15:00,-0.1349999997764823
2023-01-03 19:30:00,-0.1349999997764823
2023-01-03 19:45:00,-0.1349999997764823
2023-01-03 20:00:00,-0.1349999997764823
2023-01-03 20:15:00,-0.1349999997764823
2023-01-03 20:30:00,-0.1349999997764823
2023-01-03 20:45:00,-0.1349999997764823
2023-01-03 21:00:00,-0.1349999997764823
2023-01-03 21:15:00,-0.1349999997764823
2023-01-03 21:30:00,-0.1349999997764823
2023-01-03 21:45:00,-0.1349999997764823
2023-01-03 22:00:00,-0.1349999997764823
2023-01-03 22:15:00,-0.1349453349904079
2023-01-03 22:30:00,-0.1349999997764823
2023-01-03 22:45:00,-0.1349999997764823
2023-01-03 23:00:00,-0.1349999997764823
2023-01-03 23:15:00,-0.1349999997764823
2023-01-03 23:30:00,-0.1350208984214962
2023-01-03 23:45:00,-0.1349999997764823
2023-01-04 00:00:00,-0.1349999978509882
2023-01-04 00:15:00,-0.1349999978509882
2023-01-04 00:30:00,-0.1349999997764823
2023-01-04 00:45:00,-0.1349999997764823
2023-01-04 01:00:00,-0.1352941174717508
2023-01-04 01:15:00,-0.1349999997764823
2023-01-04 01:30:00,-0.1349999997764823
2023-01-04 01:45:00,-0.1349999997764823
2023-01-04 02:00:00,-0.1349627211124034
2023-01-04 02:15:00,-0.1349999997764823
2023-01-04 02:30:00,-0.1349999997764823
2023-01-04 02:45:00,-0.1349999997764823
2023-01-04 03:00:00,-0.1349999997764823
2023-01-04 03:15:00,-0.1349999997764823
2023-01-04 03:30:00,-0.1349999997764823
2023-01-04 03:45:00,-0.1349999997764823
2023-01-04 04:00:00,-0.1349999997764823
2023-01-04 04:15:00,-0.1349868158586983
2023-01-04 04:30:00,-0.1349999997764823
2023-01-04 04:45:00,-0.1349999997764823
2023-01-04 05:00:00,-0.1349640393270758
2023-01-04 05:15:00,-0.1349999997764823
2023-01-04 05:30:00,-0.1349999997764823
2023-01-04 05:45:00,-0.1349999997764823
2023-01-04 06:00:00,-0.1349999997764823
2023-01-04 06:15:00,-0.1349952615620122
2023-01-04 06:30:00,-0.1349999978509882
2023-01-04 06:45:00,-0.1349999959254941
2023-01-04 07:00:00,-0.1349999997764823
2023-01-04 07:15:00,-0.1350192259271944
2023-01-04 07:30:00,-0.1349999997764823
2023-01-04 07:45:00,-0.1349999997764823
2023-01-04 08:00:00,-0.1349999997764823
2023-01-04 08:15:00,-0.1350018144941375
2023-01-04 08:30:00,-0.1413975561936608
2023-01-04 08:45:00,-7.2833002
2023-01-04 09:00:00,-9.3000041
2023-01-04 09:15:00,-5.8557386000000005
2023-01-04 09:30:00,-0.0204437801865176
2023-01-04 09:45:00,8.212581870700415
